,address,city,floor,id,latitude,longitude,price,rooms,sq,year
3865,Praga-Pó³noc ul. Szwedzka,Warszawa,0,12211,52.2634539,21.0453302,711125,3,56.89,2022
3866,Pr¹dnik Czerwony p³k. pil. Stefana £aszkiewicza,Kraków,10,27726,50.0688703,19.9758368,620000,2,50,2018
3867,Bieñczyce os. Kazimierzowskie,Kraków,4,19820,50.0861204,20.0244875,320000,2,38,1966
3868,Stare Miasto Naramowice Naramowice,Poznañ,4,3003,52.4496489,16.9494082,439360,3,68.65,2020
3869,Œródmieœcie,Warszawa,9,8290,52.2328098,21.019067,1509000,4,118,2021
3870,Stare Miasto Pi¹tkowo ul. Mateckiego,Poznañ,0,3861,52.461312,16.897866,470986,3,67.38,2019
3871,Ochota Stara Ochota Aleje Jerozolimskie,Warszawa,2,7837,52.2274779,20.9993834,560000,2,44.1,1970
3872,Grunwald £awica Bu³garska,Poznañ,3,5670,52.4041619,16.8668109,665040,4,97.8,2020
3873,Nowe Miasto Antoninek Sarnia,Poznañ,5,3378,52.4127025,17.0427606,1600000,3,127.9,2020
3874,Dêbniki Kliny-Zacisze Komuny Paryskiej,Kraków,2,25668,49.9989124,19.8947491,850000,4,95,2009
3875,Bie¿anów-Prokocim Bie¿anów Nefrytowa,Kraków,1,18353,50.0206928,20.0476759,268900,2,37.2,2021
3876,Œródmieœcie ¯elazna,Kraków,3,28091,50.0745345,19.9464297,297718.43,1,16.41,2021
3877,Wola Odolany,Warszawa,0,6862,52.2143854,20.9478636,472544,2,42.15,2021
3878,Podgórze Zab³ocie Stanis³awa Klimeckiego,Kraków,4,23797,50.0492242,19.9703793,709000,3,69.64,2021
3879,Podgórze Wielicka,Kraków,0,24364,50.0336609,19.9712973,790566,4,80.67,2021
3880,Zwierzyniec Wola Justowska Królowej Jadwigi,Kraków,3,28142,50.0650619,19.877649,902850,4,69.45,2019
3881,Wilda Dêbiec 28  Czerwca 1956 r.,Poznañ,7,3678,52.37182785,16.90353185,469000,2,54,2016
3882,Pr¹dnik Bia³y Tonie Gaik,Kraków,1,19946,49.9897707,19.9134505,1007185,5,126.69,2020
3883,Nowa Huta Centrum C,Kraków,2,27278,54.3540491,16.4464192,380000,2,52,1950
3884,Stare Miasto Kazimierz Dietla,Kraków,0,28458,50.0503989,19.9383926,548000,2,63,1910
3885,Nowe Miasto Zawady ul. Studzienna,Poznañ,2,827,52.4205511,16.9649872,264317,1,34.66,2021
3886,Weso³a Stefana ¯eromskiego,Warszawa,3,6974,52.2682773,20.98866846,560000,2,37,2013
3887,Ursus,Warszawa,2,16003,52.1960985,20.8828989,490000,2,49,2003
3888,Targówek Zacisze,Warszawa,2,17270,52.2867819,21.0632235,429000,2,47.5,2005
3889,Wzgórza Krzes³awickie os. Na Wzgórzach,Kraków,2,24936,50.0955215,20.0643647,250000,2,32.2,1970
3890,Pr¹dnik Bia³y 29 Listopada,Kraków,2,22101,52.3511111,19.9441667,563699,3,65.16,2021
3891,Bielany ul. Rudzka 5,Warszawa,0,7717,52.27851165,20.9734368,751000,3,60.97,2021
3892,¯oliborz ul. Ludwika Rydygiera,Warszawa,4,8072,52.2590164,20.9919642,1100000,3,79.9,2010
3893,Stare Miasto Pi¹tkowo Os Chrobrego Szymanowskiego SzeligowskaMieszka I Wojciechowskiego Lechicka,Poznañ,2,4017,52.4421878,16.9434794,414000,3,63.3,1977
3894,Ursus ul. Dzieci Warszawy,Warszawa,3,9911,52.1906514,20.9125341,390637,2,39.26,2021
3895,Podgórze Myœliwska,Kraków,2,25415,50.0454593,20.0002025,563000,3,60.28,2022
3896,Grzegórzki,Kraków,5,27026,50.06497215,19.96882552,1051000,3,80,2008
3897,Wola Juliana Konstantego Ordona,Warszawa,5,8460,52.2247928,20.9525803,408697,1,33.62,2022
3898,Mokotów Sielecka,Warszawa,2,14917,52.2066919,21.0391423,449000,1,32,1956
3899,Stare Miasto Pauliñska,Kraków,2,28654,50.0491262,19.9381001,789000,2,56.5,1920
3900,Ursynów,Warszawa,8,18096,52.141039,21.0323214,749000,2,54.65,2010
3901,Podgórze p³k. Ryszarda Kukliñskiego,Kraków,2,22930,50.04450785,19.9731901,510536,2,49.09,2020
3902,Podgórze Duchackie ul. Walerego S³awka,Kraków,0,18548,50.0242313,19.959569,399000,2,44.37,2021
3903,Praga-Po³udnie Goc³aw al. J. Nowaka-Jeziorañskiego,Warszawa,6,10696,52.229716,21.1062874,446200,2,38.6,2020
3904,Praga-Po³udnie Koprzywiañska,Warszawa,2,11632,52.2406237,21.119293,523305,2,55.73,2021
3905,Targówek Bródno,Warszawa,10,14185,52.2775271,21.0223526,515000,3,54,1972
3906,Krowodrza Obo¿na( rejon),Kraków,2,28581,50.45334045,30.3194027,429000,7,207,1936
3907,Stare Miasto Wielopole,Kraków,1,29749,50.0583387,19.9464791,895000,2,50,2012
3908,Nowe Miasto Malta Katowicka,Poznañ,1,4024,52.3973449,16.9619394,381237,2,43.57,2022
3909,Dêbniki Kliny-Zacisze,Kraków,2,19699,50.00969645,19.9059018,520000,2,56,2005
3910,Bia³o³êka Tarchomin Edwarda Wittiga,Warszawa,9,10949,52.3140019,20.960064,559000,3,63,1970
3911,Wola ul. Ogrodowa 11,Warszawa,2,6309,52.23897485,20.99019933,585000,2,52.64,1960
3912,Bemowo ul. Jana Blatona,Warszawa,1,13459,52.2569933,20.9221822,570000,3,66.3,1990
3913,Stare Miasto œw. Gertrudy,Kraków,2,19054,50.0594355,19.9419231,290000,1,14.81,1886
3914,Bia³o³êka Tarchomin Ksi¹¿kowa,Warszawa,0,17637,52.2319581,21.0067249,585000,3,69,2000
3915,Mokotów Budynek z pozwoleniem na u¿ytkowanie> ,Warszawa,10,12781,52.1939874,21.0457809,548793,2,40.3,2021
3916,Grzegórzki Kordylewskiego,Kraków,5,29630,50.0603359,19.9623163,1045000,3,78.41,2008
3917,Wilanów ul. Sarmacka,Warszawa,0,12116,52.1656517,21.0767961,850000,2,62.1,2008
3918,Nowe Miasto Malta,Poznañ,0,4312,52.40739345,16.97946707,261600,1,27.25,2021
3919,Nowa Huta Czy¿yny Nowohucka 46,Kraków,0,30121,50.0558029,19.9993305,480480,3,54.6,2022
3920,Grunwald £azarz ul. Franciszka Morawskiego,Poznañ,2,1155,52.3939317,16.8960439,490000,2,50,2010
3921,Je¿yce D¹browskiego 97B,Poznañ,4,4623,52.4109188,16.91086799,330000,2,59.1,1966
3922,Œródmieœcie ul. Ludwika Zamenhofa,Warszawa,4,13161,52.2488685,20.9954708,550000,2,38.7,1954
3923,Podgórze ul. p³k. Ryszarda Kukliñskiego 7,Kraków,2,27035,50.0469432,19.99715344,372857.2,1,34.46,2020
3924,Praga-Po³udnie Goc³aw ul. Ostrobramska,Warszawa,5,6600,52.2346714,21.0976177,363400,1,29.07,2020
3925,Dêbniki Micha³a Ba³uckiego,Kraków,2,24613,50.0496526,19.9258888,325500,1,18.6,2020
3926,Bie¿anów-Prokocim Konrada Wallenroda,Kraków,0,21976,50.0176748,20.0011197,439000,3,57,1983
3927,Praga-Po³udnie Zbigniewa Burzyñskiego,Warszawa,5,7533,52.2286507,21.1091269,585000,2,55,2001
3928,Pr¹dnik Bia³y Krowoderskich Zuchów,Kraków,2,21294,50.08492885,19.9314306,470000,3,51.18,1970
3929,Stare Miasto ul. D³uga 24,Kraków,2,29995,50.0679951,19.93831299,530966.8,1,26.39,2020
3930,Stare Miasto ul. Naramowicka 169,Poznañ,3,51,52.44798695,16.94701123,285000,2,36,1980
3931,Wzgórza Krzes³awickie ul.Gustawa Morcinka,Kraków,2,26653,50.1047809,20.0362743,385686,3,61.22,2022
3932,Nowe Miasto Kobyle Pole,Poznañ,0,4692,52.4006632,16.91973259,426000,3,54.65,2022
3933,Podgórze Przewóz ul. Przewóz,Kraków,0,21374,50.0435196,20.0712999,599000,2,50,2019
3934,Grunwald £azarz ul. Floriana Stablewskiego,Poznañ,0,1249,52.3923493,16.8970373,439000,3,56,1930
3935,Targówek Rembrandta,Warszawa,4,15064,52.2799935,21.0498212,1220000,4,87.75,2018
3936,Bielany M³ociny Heroldów,Warszawa,3,17809,52.3043936,20.9308802,495000,2,45,2000
3937,Nowa Huta Czy¿yny ul. Centralna,Kraków,2,21511,50.0635686,20.0037147,579794.17,4,78.89,2022
3938,Bie¿anów-Prokocim Wielicka 179,Kraków,0,29173,50.0102971,20.00857,387180,2,43.02,2021
3939,Œródmieœcie,Warszawa,3,7911,52.2328098,21.019067,494700,1,28,1912
3940,Mokotów,Warszawa,4,17131,52.1939874,21.0457809,810000,3,73.5,1995
3941,Dêbniki dr. Jana Piltza,Kraków,1,25279,50.0076191,19.8888826,399000,2,41.11,2020
3942,Podgórze Walerego S³awka,Kraków,4,24241,50.0242313,19.959569,439000,2,49.02,2021
3943,Podgórze Duchackie Walerego S³awka,Kraków,0,27777,50.0242313,19.959569,449000,2,47.16,2021
3944,Pr¹dnik Czerwony Ugorek Janusza Meissnera,Kraków,1,27265,50.07607065,19.97947475,560146,3,59.59,2021
3945,Pr¹dnik Czerwony ul. Zenona Klemensiewicza,Kraków,0,22630,50.0814925,19.9500226,221935,1,15.69,2021
3946,Je¿yce So³acz Wojska Polskiego,Poznañ,3,2800,52.41166985,16.91891668,769000,4,96.4,2004
3947,Mokotów ul. Domaniewska 34B,Warszawa,6,9300,52.1839266,21.008725,515600,1,33.2,2022
3948,Mokotów Sielce,Warszawa,1,15976,52.1964999,21.0463338,1220000,3,76.5,1964
3949,Pr¹dnik Czerwony Wileñska,Kraków,4,19111,50.0811975,19.95581,420000,2,46,1968
3950,Mokotów,Warszawa,0,12061,52.1939874,21.0457809,480000,3,46,1990
3951,Œródmieœcie ul. Karolkowa,Warszawa,10,9566,52.2340452,20.9770226,2350000,4,110,2019
3952,Je¿yce Winiary ul. Pi¹tkowska,Poznañ,0,3356,52.4006632,16.91973259,529875,4,67.5,2020
3953,Praga-Po³udnie Goc³aw ul. Floriana Znanieckiego,Warszawa,8,14187,52.2251079,21.1048949,620000,3,70.2,1986
3954,Bronowice Balicka,Kraków,0,21469,50.081791,19.8584636,530000,2,52.01,2001
3955,ma³opolskie,Kraków,3,29458,50.0619474,19.9368564,660000,3,70,1975
3956,Stare Miasto ¯elazna,Kraków,4,28074,50.0745345,19.9464297,225000,1,15.25,2021
3957,Bielany ul. Przy Agorze,Warszawa,2,11920,52.2912362,20.9363057,756000,3,78,1999
3958,Pr¹dnik Bia³y Azory Radzikowskiego,Kraków,0,21336,50.0835261,19.9038175,243295,1,25.61,2020
3959,Bielany al. Aleja S³owiañska,Warszawa,3,16793,52.2760164,20.9659476,338674.1,1,24.41,2021
3960,Bronowice Eljasza Walerego Radzikowskiego,Kraków,2,26046,50.0894188,19.8836634,599000,3,58.5,2012
3961,Grunwald Górczyn ul. Ceglana,Poznañ,3,3566,52.3709933,16.8631459,441064,2,42.41,2020
3962,Bemowo,Warszawa,3,15416,52.2389738,20.9132881,616000,3,56,2008
3963,Grzegórzki ul. Grzegórzecka,Kraków,1,28690,50.0587885,19.9500605,932318,3,79.01,2020
3964,Centrum,Warszawa,10,8565,52.2311577,21.0100632,345000,1,20,2021
3965,Podgórze Duchackie Podedworze,Kraków,0,27736,50.0284434,19.8341481,590000,3,55.44,2016
3966,Pr¹dnik Bia³y Górka Narodowa,Kraków,2,23083,50.0974858,19.9592694,495000,2,59.45,2008
3967,Bia³o³êka Nowodwory,Warszawa,0,16328,52.35123,20.9444889,393900,2,43.5,2001
3968,Dêbniki ul. Kobierzyñska,Kraków,5,24971,50.0264036,19.9118498,519000,2,40.86,2021
3969,Podgórze ul. Koszykarska,Kraków,0,22096,50.0498929,19.9906026,750000,4,81,2021
3970,Nowe Miasto Rataje,Poznañ,1,893,52.3901295,16.9535909,335806,2,40.21,2022
3971,Krowodrza Adama Vetulaniego,Kraków,3,18350,50.0947269,19.9247728,381000,2,40,2021
3972,¯oliborz ul. Burakowska,Warszawa,1,11277,52.2534055,20.9802996,760000,2,39,2019
3973,Stare Miasto ul. D³uga 24,Kraków,4,29977,50.0679951,19.93831299,880582.6,2,40.73,2020
3974,Podgórze Duchackie Kurdwanów Franciszka Bujaka,Kraków,3,20014,50.0103883,19.94888242,139000,2,48,2000
3975,Podgórze Walerego S³awka,Kraków,8,24239,50.0242313,19.959569,439000,2,46.54,2021
3976,Bielany ul. Broniewskiego 39 os. Piaski,Warszawa,3,8511,52.2319581,21.0067249,490000,3,48,1973
3977,Pr¹dnik Bia³y Stefana Banacha,Kraków,2,18711,50.1015333,19.9640995,297288,1,27.9,2022
3978,Bronowice Bronowice Ma³e,Kraków,1,20811,50.0898376,19.87081287,750000,3,70,2005
3979,Targówek Kuflewska,Warszawa,2,13411,52.2709242,21.0590247,490000,3,57,1977
3980,Je¿yce Podolany ul. Druskienicka,Poznañ,3,1417,52.4469863,16.8890994,289000,1,31,2020
3981,Grunwald £azarz os. Hetmañskie,Poznañ,0,517,52.3887236,16.8952968,285000,2,45,1970
3982,Mokotów Górny Mokotów al. Niepodleg³oœci 33,Warszawa,4,7970,52.1938183,21.0139935,750000,2,60,1956
3983,Œródmieœcie Powiœle ul. Zajêcza,Warszawa,1,10136,52.2382865,21.0251236,962000,1,37,2021
3984,Praga-Pó³noc ul. Szwedzka,Warszawa,4,10097,52.2634539,21.0453302,596363.56,2,46.54,2022
3985,Stare Miasto Naramowice ul. Sielawy,Poznañ,2,310,52.4463318,16.9512697,326395,2,45.02,2022
3986,Praga-Po³udnie,Warszawa,1,6296,52.2373961,21.0712578,463000,2,39.97,2021
3987,Grzegórzki ul. p³k. Francesco Nullo,Kraków,9,28800,50.0469432,19.99715344,722125,3,57.77,2022
3988,Nowe Miasto Malta ul. Katowicka,Poznañ,1,5713,52.3973449,16.9619394,530950,4,75.85,2022
3989,Œródmieœcie Centrum,Kraków,4,24081,50.0087995,19.9597568,670000,3,69.28,1925
3990,Wola ul. Marcina Kasprzaka,Warszawa,0,16209,52.22729845,20.95301421,385000,1,28,2021
3991,Bielany S³odowiec,Warszawa,0,16046,52.2737054,20.9611986,570000,3,60,1978
3992,Nowe Miasto Œródka Garbary,Poznañ,2,2831,52.4066079,16.9372258,636863,3,68,2020
3993,Nowe Miasto Lwa,Poznañ,0,3801,52.5811608,17.0133253,340000,2,43.07,2004
3994,¯oliborz al. Wojska Polskiego,Warszawa,1,8340,51.3883962,21.2143224,869000,2,58.64,1930
3995,Œródmieœcie,Warszawa,6,15728,52.2328098,21.019067,921000,2,47.81,1955
3996,Mokotów Sadyba Konstanciñska,Warszawa,3,8249,52.1887212,21.058435,811840,4,94.4,1995
3997,Je¿yce,Poznañ,0,3464,52.413045,16.9022122,369000,3,75.27,1910
3998,Bronowice Stanis³awa Przybyszewskiego,Kraków,2,21920,50.0710654,19.89776716,719000,3,62.25,2018
3999,Ursus Apartamentowa,Warszawa,2,14148,52.1941744,20.9068279,462000,3,52,2021
4000,Pr¹dnik Czerwony,Kraków,5,25007,50.0859419,19.96660061,692496,3,82.44,2021
4001,Bie¿anów-Prokocim Bie¿anów,Kraków,1,20970,50.0128958,20.0258584,328000,2,37.5,2022
4002,Nowa Huta Nieby³a,Kraków,1,26793,49.9878651,19.9614639,340000,2,34.2,2019
4003,Stare Miasto Naramowice ul. Czarnucha,Poznañ,4,2299,52.4499763,16.9527562,340000,3,52.41,2022
4004,Ochota,Warszawa,2,18177,52.212225,20.9726299,550000,2,44,1968
4005,Podgórze Zab³ocie ul. Zab³ocie,Kraków,3,27933,50.0478769,19.96136869,589000,2,37,2019
4006,W³ochy ul. Saba³y,Warszawa,2,16861,52.1912531,20.9610467,595000,2,60,1936
4007,Wola Pustola,Warszawa,1,12275,52.2335922,20.9481684,545000,3,48.2,1964
4008,Bielany ul. Rudzka 5,Warszawa,5,7703,52.27851165,20.9734368,643800,2,41.88,2021
4009,£agiewniki-Borek Fa³êcki Borek Fa³êcki,Kraków,0,23252,50.0232502,19.9346479,1263790,3,114.8,2019
4010,Je¿yce ul. œw. Wawrzyñca 11,Poznañ,4,5046,52.4201252,16.8956979,290532,1,31.24,2022
4011,Œródmieœcie Bagno,Warszawa,9,17130,52.2356626,21.0049685,518000,1,28.01,1966
4012,Œródmieœcie Œródmieœcie Po³udniowe al. Aleja Jana Chrystiana Szucha,Warszawa,4,10074,52.2173857,21.0238869,4500000,5,154,1931
4013,Pr¹dnik Bia³y,Kraków,0,25748,50.1035684,19.95360311,450824,3,51.23,2021
4014,Stare Miasto Naramowice ul. Czarnucha,Poznañ,3,1906,52.4499763,16.9527562,277423.2,2,38.16,2020
4015,Mistrzejowice os. Piastów,Kraków,3,29497,50.1012069,20.0173643,339000,2,37,1970
4016,Je¿yce Stanis³awa Staszica,Poznañ,3,4862,52.4135618,16.8992919,649000,3,117.31,1902
4017,Mokotów Jana Paw³a Woronicza,Warszawa,4,11746,52.18974245,21.0054742,1384029,3,121.47,2012
4018,Nowe Miasto Rataje,Poznañ,3,1819,52.3901295,16.9535909,384621,3,47.26,2022
4019,Bie¿anów-Prokocim Bie¿anów ul. ks. Pra³ata Mariana £aczka,Kraków,1,18358,50.0101996,20.0273363,612000,3,72.8,2013
4020,Bia³o³êka Odkryta,Warszawa,2,11439,52.3275351,20.93668,329000,1,37,2003
4021,Krowodrza Adama Vetulaniego,Kraków,2,20524,50.0947269,19.9247728,360000,2,35,2021
4022,Bronowice ul. Stanis³awa Przybyszewskiego,Kraków,1,18881,50.0711523,19.8952508,242250,2,25.5,2021
4023,Bia³o³êka,Warszawa,1,13736,52.3196649,21.0211773,410000,2,47,2019
4024,Bia³o³êka,Warszawa,1,8745,52.3196649,21.0211773,460000,2,50,2001
4025,Pr¹dnik Czerwony ul. Promienistych,Kraków,2,24059,50.0858369,19.9714303,685211,2,76.99,2021
4026,Stare Miasto Miko³aja Zyblikiewicza,Kraków,2,22156,50.0605245,19.9441727,620000,3,61.94,1906
4027,Bielany rokokowa 130,Warszawa,1,7480,52.2851268,20.9136281,1720000,5,170,2020
4028,Praga-Pó³noc,Warszawa,6,10149,52.2648843,21.0273442,395000,2,38,1978
4029,Œródmieœcie ul. Bonerowska 4,Kraków,3,19568,50.0591526,19.946242,525600,2,43.8,1902
4030,Bia³o³êka,Warszawa,2,17520,52.3196649,21.0211773,425000,2,54.3,2001
4031,Bia³o³êka Kroczewska,Warszawa,1,13999,52.3423709,21.0806877,773000,3,120,2022
4032,Zwierzyniec Bielany ul. Ksiêcia Józefa,Kraków,0,19636,50.0462733,19.8721668,454700,2,51.09,2021
4033,Bemowo ul. Szeligowska,Warszawa,3,9529,52.2207807,20.8969917,450000,2,36.79,2020
4034,Wola,Warszawa,4,12798,52.2362379,20.9547815,449990,1,34.61,1960
4035,Nowa Huta Na Wzgórzach,Kraków,10,27020,50.09549025,20.06177512,269000,2,33.5,1980
4036,Bia³o³êka,Warszawa,4,15123,52.3196649,21.0211773,399000,2,47,2020
4037,Bia³o³êka Bia³o³êka Dworska,Warszawa,2,10773,52.3340468,21.0106719,489000,2,52,2005
4038,Ursus Stary Ursus,Warszawa,2,14197,52.2084204,20.8642041,319000,2,35.5,1965
4039,Mistrzejowice ul. Piasta Ko³odzieja,Kraków,3,23328,50.0986433,20.0132206,410184,3,50.64,2022
4040,Œródmieœcie Powiœle,Warszawa,4,6961,52.2427517,21.0240188,1800000,3,90,1937
4041,Mokotów S³u¿ewiec ul. Bokserska,Warszawa,5,11115,52.1696586,20.9970149,811539.3,4,73.3,2020
4042,W³ochy,Warszawa,1,12032,52.1861093,20.9484377,575000,3,61.15,2021
4043,Mokotów Ksawerów ul. Pejza¿owa,Warszawa,10,17308,52.18105675,21.02784751,610000,2,48.9,2006
4044,Grunwald,Poznañ,2,771,52.404212,16.882542,559000,2,60.07,2010
4045,Bie¿anów-Prokocim Bie¿anów Telimeny,Kraków,3,20147,50.0199039,20.016057,308500,2,34.85,2022
4046,Praga-Po³udnie,Warszawa,3,15481,52.2373961,21.0712578,599000,3,48.5,1970
4047,Stare Miasto Pi¹tkowo os. Boles³awa Chrobrego,Poznañ,10,2904,52.4537561,16.913691,350000,2,47.8,1985
4048,Grunwald ul. Wojskowa,Poznañ,5,3868,52.4002585,16.8930081,949000,5,121,2007
4049,Bia³o³êka K¹ty Grodziskie,Warszawa,2,10909,52.3246245,21.0547602,393000,3,53,2021
4050,Bia³o³êka Skarbka z Gór,Warszawa,0,14520,52.3228184,21.0576574,575000,4,76.6,2002
4051,Bielany,Warszawa,3,16775,52.2776126,20.9472054,499900,3,56.04,1970
4052,Targówek Bródno Suwalska,Warszawa,3,15232,52.294998,21.0330056,285000,1,24.4,1970
4053,Wola Juliana Konstantego Ordona,Warszawa,6,9808,52.2247928,20.9525803,1016807,4,98.7,2021
4054,Wilanów,Warszawa,2,16750,52.1530829,21.1104411,659000,2,60,2010
4055,Bronowice Stañczyka,Kraków,10,28253,50.0788285,19.8942504,439000,2,36.48,2021
4056,Pr¹dnik Bia³y Górka Narodowa Osiedle Wolfganga Amadeusa Mozarta,Kraków,3,25689,50.0939531,19.95347987,820000,3,78,2008
4057,Pr¹dnik Bia³y Stefana Banacha,Kraków,0,19368,50.1015333,19.9640995,477379,2,50.2,2021
4058,Œródmieœcie Powiœle Leszczyñska,Warszawa,2,17251,52.240665,21.0256939,2180000,3,88,2010
4059,Wilda Jana Umiñskiego,Poznañ,3,734,52.3878101,16.9111872,239000,3,47.05,1920
4060,Wola Muranów,Warszawa,8,7174,52.24033315,20.98709714,685000,2,53.6,2009
4061,Wilda,Poznañ,4,1185,52.3897748,16.9174381,688500,3,102,1902
4062,Dêbniki Tyniecka,Kraków,2,26966,50.0515467,19.9243633,969000,2,81,2009
4063,Stare Miasto Naramowice ul. Czarnucha,Poznañ,2,1995,52.4499763,16.9527562,276742.6,2,38.33,2020
4064,Grzegórzki,Kraków,2,24200,50.06497215,19.96882552,908000,1,189,1950
4065,Mokotów Górny Mokotów Antoniego Edwarda Odyñca,Warszawa,0,15764,52.1957548,21.0127317,1150000,3,65.97,1955
4066,Podgórze Zab³ocie,Kraków,2,28756,50.0478769,19.96136869,657000,2,62,1918
4067,Stare Miasto Pi¹tkowo Teofila Mateckiego,Poznañ,3,4611,52.461312,16.897866,308000,1,30,2016
4068,Bronowice Stañczyka,Kraków,3,29659,50.0788285,19.8942504,409000,2,41.31,2021
4069,Mokotów,Warszawa,0,17438,52.1939874,21.0457809,605000,2,50,1996
4070,Dêbniki Ruczaj Szuwarowa,Kraków,4,28417,50.0194306,19.9038193,799000,4,103.3,2002
4071,Grunwald Jeleniogórska 1/3,Poznañ,4,5571,52.404212,16.882542,326060,1,38.36,2021
4072,Nowe Miasto Malta ul. Katowicka,Poznañ,6,5910,52.3973449,16.9619394,398212.5,2,38.85,2022
4073,Stare Miasto Centrum ul. Garbary,Poznañ,5,589,52.4066079,16.9372258,375000,2,36.16,2010
4074,Œródmieœcie Z³ota,Warszawa,10,14646,52.23095545,21.00117599,6300000,4,156,2017
4075,Mokotów Na³êczowska,Warszawa,4,13235,52.1753544,21.0624219,1228682,5,121.8,2022
4076,Praga-Po³udnie Goc³aw,Warszawa,3,9939,52.2286331,21.1065722,653820,3,64.48,2022
4077,Wola,Warszawa,5,8285,52.2362379,20.9547815,950000,3,71,2020
4078,Mokotów S³u¿ewiec,Warszawa,2,17472,52.17091075,21.01561259,1099000,4,93,2020
4079,Dêbniki,Kraków,2,28471,50.0518611,19.9270367,960000,2,81,2010
4080,Ursynów Benedykta Polaka,Warszawa,4,6421,52.1486057,21.0497892,525000,2,42,1975
4081,Bia³o³êka ul. K¹ty Grodziskie,Warszawa,0,12315,52.3246245,21.0547602,387539,3,53.27,2021
4082,Wola,Warszawa,6,12068,52.2362379,20.9547815,580000,1,34,2020
4083,Bronowice W³odzimierza Tetmajera,Kraków,1,24176,50.0898376,19.87081287,858000,4,125.62,2020
4084,Je¿yce So³acz Soko³a ,Poznañ,3,4535,52.413045,16.9022122,315000,2,36.9,1920
4085,Bronowice ul. Stañczyka,Kraków,7,22719,50.0788285,19.8942504,322500,2,27.56,2021
4086,Podgórze Duchackie Wola Duchacka,Kraków,4,27378,50.0146222,19.953758,460000,2,49.2,2004
4087,Ochota Juliana Ursyna Niemcewicza,Warszawa,2,11774,52.2211284,20.9848549,744000,2,62,2004
4088,Pr¹dnik Czerwony ul. Œliczna,Kraków,1,18979,50.0469432,19.99715344,559813.68,3,59.58,2021
4089,Nowe Miasto Malta ul. Katowicka,Poznañ,4,4688,52.3973449,16.9619394,308750,2,32.5,2022
4090,Praga-Po³udnie Grochów Ludwika Mycielskiego,Warszawa,4,11912,52.2516029,21.0819716,289700,1,20.19,1956
4091,Grzegórzki Marka Stachowskiego,Kraków,7,27304,50.05364305,19.96288284,1264850,3,62,2018
4092,Nowe Miasto Malta,Poznañ,1,212,52.40739345,16.97946707,384000,2,47.55,2022
4093,Wzgórza Krzes³awickie ul.Gustawa Morcinka,Kraków,2,26681,50.1047809,20.0362743,272664,2,37.87,2022
4094,Wilanów,Warszawa,0,9929,52.1530829,21.1104411,799000,2,54.2,2014
4095,Pr¹dnik Bia³y Stefana Banacha,Kraków,1,29050,50.1015333,19.9640995,323337,2,35.47,2020
4096,Wola,Warszawa,0,11373,52.2362379,20.9547815,367000,1,27.25,1970
4097,Stare Miasto ul. D³uga 24,Kraków,2,29989,50.0679951,19.93831299,603018.6,1,25.53,2020
4098,Nowa Huta Czy¿yny Nowohucka 46,Kraków,0,30125,50.0558029,19.9993305,539155,3,63.43,2022
4099,Podgórze ul. Pana Tadeusza,Kraków,0,18412,50.0495539,19.9719694,466000,3,48.8,1963
4100,Bie¿anów-Prokocim Z³ocieniowa,Kraków,4,19459,50.0181408,20.0508626,272811,2,35.43,2020
4101,Œródmieœcie Œniadeckich,Warszawa,4,13368,52.2319581,21.0067249,2400000,5,144.64,1913
4102,Ochota Rakowiec,Warszawa,3,17133,52.20055095,20.974801,420000,2,37.4,1970
4103,£agiewniki-Borek Fa³êcki Borek Fa³êcki Krokusowa,Kraków,6,30230,50.0237228,19.9188264,1129804,4,102.06,2012
4104,Wola Juliana Konstantego Ordona,Warszawa,2,16135,52.2247928,20.9525803,734264,3,69.89,2021
4105,£agiewniki-Borek Fa³êcki Borek Fa³êcki ¯ywiecka,Kraków,1,20894,50.014117,19.9179187,455000,3,53,2020
4106,Bielany ul. Bartosza G³owackiego,Warszawa,2,10312,52.2539701,21.2208695,808110,3,59.86,2019
